date,humidity,temperature,pressure,pm2.5_alt,scattering_coefficient,visual_range,0.3_um_count,5.0_um_count,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,sensor_id,last_modified,sensor_date_created,sensor_last_seen,private,name,location_type,model,hardware,uptime,pa_latency,memory,position_rating,sensor_latitude,sensor_longitude,altitude,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,unique_incident_count,average_size,list_of_sizes,average_distance,list_of_distances,list_of_rel_direction,target,average_size_stand,average_distance_stand,Fire_Indicator,log_0.3_um_count
2021-05-28,29.043,81.819,969.292,0.7,2.1,311.3,140.4375,0.4785,0.191,0.6125,0.6125,0.9385,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.0,9.4,26.1,0.0,,166.0,12.7,,1014.9,,0.0,0.0,,0.0,,,0,1,1,0.0,4.9518579233937565
2021-08-01,21.797,83.436,969.394,0.9,3.2,282.6,211.0965,0.0945,0.2705,0.6355,0.6355,0.7065,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.8,13.3,24.4,0.0,,182.0,10.9,,1017.3,,4.0,5.0,"[5, 5, 5, 5]",186.6496860791823,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868]","['north-east', 'north-east', 'north-west', 'north-west']",1,0,0,0.0,5.357041359784318
2021-08-28,23.356,81.768,961.552,10.6,31.1,82.4,2073.3155,1.356,11.0705,17.5415,18.136000000000003,19.2065,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,23.2,11.1,38.3,0.0,,358.0,4.9,,1005.7,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,7.637386498724509
2021-10-24,33.306,80.539,957.571,0.1,0.3,376.3,20.2365,0.036,0.0,0.0005,0.0005,0.013,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,14.2,12.8,16.1,122.7,,177.0,18.5,,1001.8,,2.0,5.0,"[5, 5]",181.37032794012129,"[149.77436841750392, 212.96628746273868]","['north-east', 'north-west']",1,0,0,0.0,3.055721399367962
2021-11-06,26.606,80.125,972.3,1.2,4.1,260.4,276.52599999999995,0.4389999999999999,0.6074999999999999,1.2654999999999998,1.2654999999999998,1.5845,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.1,7.8,16.1,0.7,,337.0,5.7,,1019.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.625914622491202
2021-09-14,24.098,81.864,965.346,12.7,39.7,67.7,2643.5665,1.486,13.89,20.7825,22.047,22.987,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.7,8.9,30.6,0.0,,73.0,6.9,,1010.9,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,7.880262436720401
2021-06-18,24.871,82.686,961.968,1.7,6.3,222.5,418.1175,0.4875,1.223,2.0615,2.0615,2.4210000000000003,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,22.9,12.2,36.7,0.0,,148.0,8.1,,1005.5,,0.0,0.0,,0.0,,,0,1,1,0.0,6.03815131020338
2021-01-13,28.363,82.29,980.181,4.3,15.4,137.0,1025.865,1.101,4.7385,7.0795,7.08,7.8975,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.0,8.9,18.3,0.0,,346.0,2.7,,1027.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.934265750460487
2021-09-15,23.489,81.6,964.914,13.3,39.5,67.9,2636.376,1.701,14.5255,22.636000000000003,22.949,24.3025,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,14.4,11.7,19.4,0.0,,181.0,8.6,,1012.1,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,7.87753976246111
2021-01-26,15.015,79.121,963.951,1.4,4.8,247.1,321.4475,0.647,0.8365,1.7265,1.7265,2.197,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,3.3,-3.9,8.3,29.1,,138.0,13.0,,1010.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.775940332286309
2021-08-17,28.837,81.23,960.668,1.7,5.4,236.9,358.9045,0.247,1.405,2.289,2.289,2.473,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,20.0,12.2,30.6,0.0,,155.0,9.0,,1006.0,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,5.885838718480004
2021-09-12,25.743,82.837,968.106,3.8,12.7,154.7,845.3755,0.289,3.953,5.807,5.8075,6.042999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.8,8.9,31.7,0.0,,51.0,6.5,,1013.0,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,6.740963114560324
2021-08-30,21.309,82.468,961.404,10.0,28.7,87.7,1916.194,1.335,10.453,16.7345,16.8905,17.948,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.2,11.7,28.9,0.0,,164.0,7.3,,1006.6,,5.0,5.0,"[5, 5, 5, 5, 5]",186.1792235393846,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east']",1,0,0,0.0,7.558617937716631
2021-10-02,18.426,81.979,969.77,1.6,6.3,222.4,418.7055,0.386,1.2325,2.017,2.0175,2.3040000000000003,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,19.8,8.9,33.3,0.0,,304.0,5.0,,1014.6,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,6.039553274852203
2021-01-20,10.628,81.942,972.212,1.3,4.1,261.3,273.532,1.168,0.6194999999999999,1.643,1.6435,2.478,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,9.0,0.6,19.4,0.0,,331.0,4.6,,1018.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.615067829747164
2021-02-20,20.543,80.739,976.782,0.8,2.0,313.5,135.4615,0.6345,0.3339999999999999,0.967,0.967,1.4095,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.3,4.4,16.1,5.1,,324.0,13.8,,1026.6,,0.0,0.0,,0.0,,,0,1,1,0.0,4.916042523559019
2021-07-01,31.092,81.912,964.115,4.7,16.9,128.7,1128.5725,0.5785,5.6345,7.721999999999999,7.721999999999999,8.158,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.1,12.8,26.1,0.0,,169.0,10.8,,1011.3,,0.0,0.0,,0.0,,,0,1,1,0.0,7.029594521541786
2021-05-23,19.314,81.568,970.439,1.2,4.9,246.3,324.309,0.2279999999999999,0.7665,1.271,1.271,1.439,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,14.5,8.9,24.4,0.0,,178.0,9.2,,1018.6,,0.0,0.0,,0.0,,,0,1,1,0.0,5.784775499865724
2021-02-04,19.519,81.029,976.67,1.4,5.0,244.6,330.3815,0.569,0.96,1.8025,1.8025,2.2135,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,7.8,1.7,16.7,0.0,,333.0,5.3,,1023.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.803270279656346
2021-01-16,23.103,82.49,976.757,3.7,12.2,157.9,816.352,1.1995,3.5665,5.942,5.942,6.8505,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.8,5.6,21.7,0.0,,349.0,2.3,,1021.0,,0.0,0.0,,0.0,,,0,1,1,0.0,6.706069846626382
2021-07-04,26.174,83.429,966.344,2.2,8.3,195.0,555.73,0.1065,2.177,2.997,2.997,3.0835,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.9,12.8,22.8,0.0,,190.0,11.4,,1014.3,,1.0,5.0,[5],220.6804997728584,[220.6804997728584],['north-east'],1,0,0,0.0,6.322080382726186
2021-11-27,20.244,79.967,974.189,3.8,13.7,147.6,912.078,0.481,4.1355,5.9395,5.9395,6.3095,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.6,4.4,20.6,0.0,,357.0,1.2,,1020.3,,0.0,0.0,,0.0,,,0,1,1,0.0,6.816821309585458
2021-12-16,24.992,78.897,968.612,0.6,1.7,322.5,116.2275,0.47,0.1085,0.4745,0.475,0.788,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,8.7,3.3,13.3,1.6,,300.0,5.2,,1018.5,,0.0,0.0,,0.0,,,0,1,1,0.0,4.764116491257094
2021-06-07,20.549,81.956,962.722,0.5,1.6,327.3,106.337,0.2635,0.0045,0.1325,0.1325,0.2915,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.1,7.2,27.2,0.0,,276.0,12.5,,1009.5,,0.0,0.0,,0.0,,,0,1,1,0.0,4.675973417783491
2021-03-31,9.533,84.746,973.183,1.4,5.1,242.4,338.2885,0.558,0.8714999999999999,1.66,1.66,2.066,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.7,6.1,26.7,0.0,,338.0,7.3,,1017.9,,0.0,0.0,,0.0,,,0,1,1,0.0,5.826850777906038
2021-01-15,23.972,82.003,979.889,3.6,12.4,156.9,824.985,0.653,3.6535,5.529,5.529,6.0265,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.5,3.3,21.1,0.0,,348.0,3.5,,1025.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.716576613549791
2021-04-01,13.974,85.49,969.794,3.0,10.5,172.8,698.5074999999999,0.915,2.867,4.519,4.519,5.199,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.7,4.4,27.2,0.0,,304.0,7.0,,1013.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.550376515992302
2021-03-09,19.503,81.146,972.338,1.8,5.7,231.1,381.902,0.8085,1.114,2.2855,2.286,2.8835,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.9,3.3,11.7,10.5,,315.0,7.6,,1018.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.947779081765507
2021-03-22,18.112,82.944,974.559,0.7,2.6,296.9,174.214,0.178,0.1144999999999999,0.4295,0.4295,0.5585,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.5,3.3,18.3,0.0,,327.0,13.3,,1020.9,,0.0,0.0,,0.0,,,0,1,1,0.0,5.166008083985562
2021-12-27,20.598,78.804,964.494,0.2,0.5,367.9,33.417,0.0625,0.0,0.003,0.003,0.0275,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,6.7,2.2,10.0,10.3,,316.0,10.0,,1011.8,,0.0,0.0,,0.0,,,0,1,1,0.0,3.538550628356155
2021-04-28,19.279,80.696,973.845,0.9,3.0,287.8,197.2335,0.4539999999999999,0.2319999999999999,0.7310000000000001,0.732,1.054,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.8,5.6,27.8,0.0,,285.0,7.3,,1020.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.289445628804132
2021-10-17,14.315,80.981,965.227,1.7,6.6,218.3,437.182,0.244,1.374,2.0565,2.0565,2.2345,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.0,2.8,17.2,2.3,,240.0,8.7,,1011.8,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,6.082634349183949
2021-07-21,25.169,81.738,966.391,1.7,5.2,241.0,343.42650000000003,0.5785,0.923,2.0700000000000003,2.0700000000000003,2.5015,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.8,8.9,30.6,0.0,,129.0,8.6,,1011.8,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,5.841880715005741
2021-05-05,25.409,81.358,966.822,1.4,4.8,246.6,322.964,0.4895,0.7675,1.5005000000000002,1.5005000000000002,1.8545,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.1,8.3,28.9,0.0,,101.0,8.1,,1012.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.7806323985079215
2021-08-10,26.571,81.762,966.007,4.6,13.2,150.9,880.442,0.9195,4.193,7.1555,7.156000000000001,7.8595,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.6,11.7,31.1,0.0,,177.0,10.3,,1012.6,,4.0,5.0,"[5, 5, 5, 5]",186.6496860791823,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868]","['north-east', 'north-east', 'north-west', 'north-west']",1,0,0,0.0,6.781559202736172
2021-05-24,20.992,82.109,972.161,1.1,4.4,255.3,293.07950000000005,0.1845,0.637,1.0325,1.0325,1.1665,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.0,6.1,27.2,0.0,,66.0,10.7,,1018.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.683850138948249
2021-06-29,30.539,81.804,961.931,2.5,10.7,170.4,715.75,0.34,2.9455,3.8165,3.817,4.067,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,19.9,11.1,31.7,0.0,,166.0,10.3,,1007.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.574727104763479
2021-06-13,32.836,82.592,966.3,0.2,0.7,358.8,48.344,0.025,0.0,0.0005,0.0005,0.0099999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,19.5,14.4,26.7,0.0,,218.0,10.2,,1013.1,,0.0,0.0,,0.0,,,0,1,1,0.0,3.8988161779408643
2021-08-14,27.997,82.171,970.491,10.7,27.8,89.9,1854.6995,1.58,10.0715,17.481,17.773,19.0535,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.4,12.8,27.8,0.0,,163.0,10.4,,1016.2,,6.0,4.5,"[5, 5, 5, 5, 2, 5]",156.93401318006244,"[220.6804997728584, 149.77436841750392, 163.1775886636282, 212.96628746273868, 10.707961383451629, 184.29737338019376]","['north-east', 'north-east', 'north-west', 'north-west', 'south-east', 'south-east']",1,0,0,0.0,7.5260169929101535
2021-11-04,32.832,80.479,972.096,0.8,2.8,291.1,188.726,0.3994999999999999,0.3419999999999999,0.747,0.747,1.01,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,15.1,9.4,20.0,3.6,,299.0,7.4,,1019.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.245580926062751
2021-07-26,19.926,83.353,964.617,1.8,6.3,221.7,421.664,0.2685,1.361,2.219,2.219,2.4225000000000003,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,14.6,10.6,20.6,0.0,,179.0,8.6,,1012.8,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.046577537160894
2021-03-25,18.315,81.536,962.65,0.8,2.5,299.1,168.7925,0.424,0.287,0.768,0.769,1.066,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,12.4,7.2,19.4,0.0,,333.0,15.5,,1008.9,,0.0,0.0,,0.0,,,0,1,1,0.0,5.134577103290433
2021-03-12,15.904,82.267,972.875,1.2,4.3,257.7,285.32550000000003,0.305,0.6495,1.2015,1.2015,1.4215,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,11.9,1.7,22.2,0.0,,6.0,9.9,,1020.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.657129275549609
2021-07-16,27.947,82.605,965.927,4.4,14.1,145.1,937.244,0.794,4.4625,6.953,6.953,7.561999999999999,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,16.7,11.7,26.1,0.0,,159.0,8.3,,1012.4,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.844010043110591
2021-05-22,19.726,80.736,969.07,1.5,5.2,239.9,347.568,0.6955,0.9675,1.862,1.862,2.37,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,14.1,6.1,22.8,0.0,,177.0,11.2,,1016.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.853833333117986
2021-07-29,29.022,82.06,967.412,3.7,12.4,156.8,826.385,0.7045,3.735,5.7035,5.7035,6.2325,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,18.5,11.7,28.3,0.0,,172.0,10.4,,1012.9,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.718270124783935
2021-04-02,12.871,85.831,967.445,2.0,6.8,214.2,455.918,0.7265,1.4965,2.623,2.623,3.1615,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,10.8,4.4,19.4,0.0,,144.0,8.0,,1015.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.124503943722314
2021-10-05,15.403,81.06,966.081,1.9,6.7,216.7,444.3165,0.486,1.4409999999999998,2.4685,2.4685,2.8280000000000003,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,13.2,8.9,20.6,0.0,,180.0,8.0,,1013.6,,3.0,5.0,"[5, 5, 5]",182.3460097534788,"[149.77436841750392, 212.96628746273868, 184.29737338019376]","['north-east', 'north-west', 'south-east']",1,0,0,0.0,6.098785265312868
2021-03-02,12.593,82.102,968.889,2.7,9.3,184.4,619.6030000000001,0.799,2.4145000000000003,3.979,3.979,4.57,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,8.8,0.6,18.9,0.0,,348.0,6.9,,1012.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.430691586034178
2021-05-27,22.353,81.029,970.293,1.0,3.5,273.7,236.17,0.504,0.3645,0.996,0.9985,1.354,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,17.5,5.0,30.0,0.0,,311.0,6.8,,1016.9,,0.0,0.0,,0.0,,,0,1,1,0.0,5.468777183576803
2021-07-28,25.832,81.642,969.849,2.7,8.8,190.2,583.4585,0.6345,2.297,3.804,3.802,4.2785,18461,2020-09-24 00:50:03,2018-11-02 22:00:19,2023-11-28 02:15:25,0,Lower Lake Social Services,1,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29430,1249.0,16352,5,38.917522,-122.62021,1359,19.1,11.7,30.0,0.0,,159.0,10.3,,1015.3,,2.0,5.0,"[5, 5]",185.22743409518117,"[220.6804997728584, 149.77436841750392]","['north-east', 'north-east']",1,0,0,0.0,6.370685777536011
